timestamp_s,accy,accx,accz,gyrx,gyry,gyrz,haccy,haccx,haccz,baro_alt,baro_press,baro_temp,latitude,longitude,gps_altitude
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.431837,856.112085,-3.257763,329902264.068384,-1069749717.237396,1400339.959682
0.005000,25.313580,0.000000,-0.000000,0.000000,0.000000,0.000000,25.313580,0.000000,-0.000000,-1.431776,856.112078,-3.183128,329902372.229909,-1069749911.550784,1416839.799398
0.010000,60.390185,0.000000,-0.000000,0.000000,0.000000,0.000000,60.390185,0.000000,-0.000000,-1.431065,856.112006,-2.961189,329902734.040369,-1069749742.214290,1395769.479055
0.015000,95.483739,0.000000,-0.000000,0.000000,0.000000,0.000000,95.483739,0.000000,-0.000000,-1.428803,856.111777,-3.289173,329902573.149186,-1069749625.072499,1395200.427567
0.020000,101.186243,0.000000,0.000000,0.000000,0.000000,0.000000,101.186243,0.000000,0.000000,-1.424178,856.111307,-3.181977,329902388.792159,-1069749962.825782,1402318.446755
0.025000,99.535951,0.000000,-0.000000,0.000000,0.000000,0.000000,99.535951,0.000000,-0.000000,-1.416957,856.110575,-3.040409,329902702.381164,-1069750187.128258,1406860.813700
0.030000,97.884452,0.000000,-0.000000,0.000000,0.000000,0.000000,97.884452,0.000000,-0.000000,-1.407183,856.109583,-3.140056,329902671.209423,-1069750380.086201,1392501.948997
0.035000,97.396524,0.000000,-0.000000,0.000000,0.000000,0.000000,97.396524,0.000000,-0.000000,-1.394898,856.108336,-3.167794,329902498.277539,-1069749969.440211,1400213.675794
0.040000,101.568152,0.000000,-0.000000,0.000000,0.000000,0.000000,101.568152,0.000000,-0.000000,-1.380102,856.106835,-3.226419,329902484.766380,-1069750376.617973,1400901.805077
0.045000,105.742951,0.000000,-0.000000,0.000000,0.000000,0.000000,105.742951,0.000000,-0.000000,-1.362699,856.105068,-3.152305,329902549.895874,-1069750079.560083,1400810.800357
0.050000,108.876322,0.000000,-0.000000,0.000000,0.000000,0.000000,108.876322,0.000000,-0.000000,-1.342583,856.103027,-3.175508,329902972.035071,-1069750218.150173,1402792.495060
0.055000,107.831674,0.000000,-0.000000,0.000000,0.000000,0.000000,107.831674,0.000000,-0.000000,-1.319692,856.100704,-3.203793,329902422.044950,-1069750427.681517,1405276.076216
0.060000,106.786091,0.000000,-0.000000,0.000000,0.000000,0.000000,106.786091,0.000000,-0.000000,-1.294034,856.098100,-3.223881,329902685.641652,-1069750119.351456,1402816.764580
0.065000,105.739534,0.000000,-0.000000,0.000000,0.000000,0.000000,105.739534,0.000000,-0.000000,-1.265638,856.095219,-3.408760,329902648.331679,-1069749849.841467,1397866.902850
0.070000,104.691902,0.000000,-0.000000,0.000000,0.000000,0.000000,104.691902,0.000000,-0.000000,-1.234530,856.092062,-2.939025,329902268.978632,-1069749561.366885,1398776.008409
0.075000,103.643647,0.000000,-0.000000,0.000000,0.000000,0.000000,103.643647,0.000000,-0.000000,-1.200737,856.088632,-3.378658,329902290.857539,-1069749662.063804,1395533.954529
0.080000,102.594527,0.000000,0.000000,0.000000,0.000000,0.000000,102.594527,0.000000,0.000000,-1.164286,856.084933,-3.361690,329902386.312466,-1069749886.118507,1404654.946297
0.085000,102.449407,0.000000,-0.000000,0.000000,0.000000,0.000000,102.449407,0.000000,-0.000000,-1.125201,856.080967,-3.153640,329902557.930371,-1069749951.086372,1395427.826987
0.090000,102.530446,0.000000,-0.000000,0.000000,0.000000,0.000000,102.530446,0.000000,-0.000000,-1.083488,856.076734,-3.264720,329902521.699270,-1069750056.099598,1399593.310349
0.095000,102.611479,0.000000,-0.000000,0.000000,0.000000,0.000000,102.611479,0.000000,-0.000000,-1.039145,856.072234,-3.152887,329902954.040405,-1069749985.462681,1397719.759514
0.100000,102.692505,0.000000,-0.000000,0.000000,0.000000,0.000000,102.692505,0.000000,-0.000000,-0.992170,856.067467,-3.283292,329902200.328735,-1069750128.210220,1400893.962506
0.105000,102.773525,0.000000,-0.000000,0.000000,0.000000,0.000000,102.773525,0.000000,-0.000000,-0.942562,856.062433,-3.087248,329902070.420419,-1069749568.749074,1393385.078956
0.110000,102.854541,0.000000,-0.000000,0.000000,0.000000,0.000000,102.854541,0.000000,-0.000000,-0.890318,856.057131,-3.256195,329902695.806598,-1069750196.099426,1397907.382712
0.115000,102.935549,0.000000,-0.000000,0.000000,0.000000,0.000000,102.935549,0.000000,-0.000000,-0.835436,856.051562,-3.149262,329902786.313824,-1069749802.505551,1408590.992436
0.120000,103.016549,0.000000,-0.000000,0.000000,0.000000,0.000000,103.016549,0.000000,-0.000000,-0.777915,856.045725,-3.291325,329902445.416999,-1069750002.543776,1401456.444972
0.125000,103.097575,0.000000,-0.000000,0.000000,0.000000,0.000000,103.097575,0.000000,-0.000000,-0.717750,856.039620,-3.243975,329902329.916937,-1069750078.708902,1404250.054354
0.130000,103.178582,0.000000,-0.000000,0.000000,0.000000,0.000000,103.178582,0.000000,-0.000000,-0.654942,856.033246,-3.073569,329902789.620136,-1069750339.933641,1399753.448391
0.135000,103.259568,0.000000,-0.000000,0.000000,0.000000,0.000000,103.259568,0.000000,-0.000000,-0.589488,856.026604,-3.043594,329902572.379827,-1069749929.212321,1403249.640201
0.140000,103.340533,0.000000,-0.000000,0.000000,0.000000,0.000000,103.340533,0.000000,-0.000000,-0.521385,856.019694,-3.400355,329902623.215270,-1069749905.315939,1407048.719607
0.145000,103.421478,0.000000,-0.000000,0.000000,0.000000,0.000000,103.421478,0.000000,-0.000000,-0.450632,856.012514,-3.260772,329902662.178665,-1069750040.504072,1402085.837256
0.150000,103.502441,0.000000,-0.000000,0.000000,0.000000,0.000000,103.502441,0.000000,-0.000000,-0.377226,856.005066,-3.238442,329902473.421077,-1069750125.614593,1401034.975318
0.155000,103.583420,0.000000,-0.000000,0.000000,0.000000,0.000000,103.583420,0.000000,-0.000000,-0.301166,855.997348,-3.096236,329902689.141562,-1069749917.793512,1388486.077669
0.160000,103.664378,0.000000,-0.000000,0.000000,0.000000,0.000000,103.664378,0.000000,-0.000000,-0.222449,855.989360,-3.228562,329902329.828058,-1069749979.792078,1399866.925309
0.165000,103.745314,0.000000,0.000000,0.000000,0.000000,0.000000,103.745314,0.000000,0.000000,-0.141074,855.981103,-3.232183,329902311.246792,-1069750091.481419,1399148.428582
0.170000,103.826229,0.000000,-0.000000,0.000000,0.000000,0.000000,103.826229,0.000000,-0.000000,-0.057038,855.972576,-3.247761,329902571.804262,-1069750006.344459,1395225.238134
0.175000,103.907126,0.000000,-0.000000,0.000000,0.000000,0.000000,103.907126,0.000000,-0.000000,0.029661,855.963778,-3.087246,329902560.331739,-1069749938.428336,1409978.982648
0.180000,103.988074,0.000000,-0.000000,0.000000,0.000000,0.000000,103.988074,0.000000,-0.000000,0.119025,855.954711,-3.114318,329902443.490218,-1069750126.155358,1399353.691921
0.185000,104.069001,0.000000,0.000000,0.000000,0.000000,0.000000,104.069001,0.000000,0.000000,0.211056,855.945373,-3.184547,329902561.697801,-1069750151.472120,1398198.689281
0.190000,104.149905,0.000000,-0.000000,0.000000,0.000000,0.000000,104.149905,0.000000,-0.000000,0.305756,855.935764,-3.132436,329902559.977319,-1069749819.097870,1396729.368254
0.195000,104.230786,0.000000,-0.000000,0.000000,0.000000,0.000000,104.230786,0.000000,-0.000000,0.403127,855.925884,-3.222181,329902374.816497,-1069750126.630924,1398868.150368
0.200000,104.311646,0.000000,-0.000000,0.000000,0.000000,0.000000,104.311646,0.000000,-0.000000,0.503171,855.915733,-3.053908,329902367.568839,-1069749857.343206,1401199.371247
0.205000,104.392509,0.000000,-0.000000,0.000000,0.000000,0.000000,104.392509,0.000000,-0.000000,0.605891,855.905311,-3.011045,329902664.558370,-1069750215.185177,1399505.497175
0.210000,104.473377,0.000000,-0.000000,0.000000,0.000000,0.000000,104.473377,0.000000,-0.000000,0.711288,855.894617,-3.118902,329902482.539510,-1069749975.799733,1408103.625602
0.215000,104.501642,0.000000,-0.000000,0.000000,0.000000,0.000000,104.501642,0.000000,-0.000000,0.819364,855.883652,-3.117642,329902378.903198,-1069750216.903126,1400587.153331
0.220000,104.529857,0.000000,-0.000000,0.000000,0.000000,0.000000,104.529857,0.000000,-0.000000,0.930120,855.872414,-3.404192,329902752.099697,-1069749793.760392,1396284.535517
0.225000,104.558023,0.000000,-0.000000,0.000000,0.000000,0.000000,104.558023,0.000000,-0.000000,1.043557,855.860905,-3.178691,329902413.313316,-1069749893.925800,1398814.410215
0.230000,104.586138,0.000000,-0.000000,0.000000,0.000000,0.000000,104.586138,0.000000,-0.000000,1.159676,855.849124,-3.141547,329902378.397472,-1069750091.840667,1396141.083029
0.235000,104.614202,0.000000,0.000000,0.000000,0.000000,0.000000,104.614202,0.000000,0.000000,1.278477,855.837071,-3.128592,329902339.798506,-1069749720.446291,1398143.308918
0.240000,104.642217,0.000000,-0.000000,0.000000,0.000000,0.000000,104.642217,0.000000,-0.000000,1.399961,855.824746,-3.131773,329902826.209303,-1069749554.225889,1399870.005544
0.245000,104.670181,0.000000,-0.000000,0.000000,0.000000,0.000000,104.670181,0.000000,-0.000000,1.524129,855.812148,-3.305574,329902421.462780,-1069750074.816621,1400325.990043
0.250000,104.698094,0.000000,0.000000,0.000000,0.000000,0.000000,104.698094,0.000000,0.000000,1.650981,855.799279,-3.142885,329902940.032096,-1069749696.634513,1395989.455353
0.255000,104.725957,0.000000,-0.000000,0.000000,0.000000,0.000000,104.725957,0.000000,-0.000000,1.780518,855.786137,-3.168086,329902439.528615,-1069749820.729377,1405969.442789
0.260000,104.753770,0.000000,-0.000000,0.000000,0.000000,0.000000,104.753770,0.000000,-0.000000,1.912742,855.772723,-3.350767,329902707.114529,-1069750172.866873,1405437.859476
0.265000,104.781531,0.000000,-0.000000,0.000000,0.000000,0.000000,104.781531,0.000000,-0.000000,2.047651,855.759036,-3.063161,329902259.988527,-1069749887.133534,1404661.008241
0.270000,104.809242,0.000000,-0.000000,0.000000,0.000000,0.000000,104.809242,0.000000,-0.000000,2.185249,855.745077,-3.143450,329902608.834134,-1069749967.925743,1399106.545721
0.275000,104.836901,0.000000,-0.000000,0.000000,0.000000,0.000000,104.836901,0.000000,-0.000000,2.325534,855.730846,-3.119461,329902741.524655,-1069749966.545769,1396996.718953
0.280000,104.864510,0.000000,-0.000000,0.000000,0.000000,0.000000,104.864510,0.000000,-0.000000,2.468507,855.716342,-3.334056,329902580.282155,-1069749643.551638,1396184.321896
0.285000,104.892068,0.000000,-0.000000,0.000000,0.000000,0.000000,104.892068,0.000000,-0.000000,2.614171,855.701565,-3.310755,329902589.609764,-1069749772.282387,1405273.457931
0.290000,104.919574,0.000000,-0.000000,0.000000,0.000000,0.000000,104.919574,0.000000,-0.000000,2.762524,855.686516,-3.196706,329902542.895226,-1069749822.035193,1405118.555874
0.295000,104.947029,0.000000,-0.000000,0.000000,0.000000,0.000000,104.947029,0.000000,-0.000000,2.913568,855.671194,-3.346141,329902442.539982,-1069749735.684550,1409630.103853
0.300000,104.972194,0.600493,0.605696,-0.000000,0.000000,0.000000,104.972194,0.600493,0.605696,3.067313,855.655598,-3.031872,329902292.567299,-1069749925.742599,1401695.168669
0.305000,104.999504,0.599355,0.605310,-0.000002,-0.000000,0.000002,104.999504,0.599355,0.605310,3.223739,855.639730,-3.223651,329902459.190940,-1069749652.335005,1413013.039744
0.310000,105.026761,0.598182,0.604911,-0.000005,0.000000,0.000005,105.026761,0.598182,0.604911,3.382856,855.623590,-3.347664,329902095.333494,-1069749837.226973,1406532.887392
0.315000,105.053979,0.596973,0.604497,-0.000010,-0.000000,0.000010,105.053979,0.596973,0.604497,3.544665,855.607177,-3.230000,329902510.654814,-1069749763.460379,1395569.698432
0.320000,105.081130,0.595729,0.604069,-0.000017,-0.000000,0.000017,105.081130,0.595729,0.604069,3.709166,855.590491,-3.299427,329902438.834539,-1069749983.608106,1405804.826346
0.325000,105.108222,0.594450,0.603627,-0.000026,-0.000000,0.000026,105.108222,0.594450,0.603627,3.876360,855.573532,-3.292916,329902479.550323,-1069750348.627899,1398712.533233
0.330000,105.135281,0.593136,0.603171,-0.000037,-0.000000,0.000037,105.135281,0.593136,0.603171,4.046248,855.556301,-3.204448,329902501.116614,-1069749935.179251,1403754.357740
0.335000,105.162272,0.591789,0.602702,-0.000050,-0.000000,0.000049,105.162272,0.591789,0.602702,4.218831,855.538796,-3.184162,329902852.079787,-1069749785.022901,1405020.348907
0.340000,105.189183,0.590407,0.602219,-0.000065,-0.000000,0.000064,105.189183,0.590407,0.602219,4.394108,855.521018,-3.249051,329902655.612751,-1069750200.631393,1410803.656541
0.345000,105.216068,0.588992,0.601723,-0.000082,-0.000000,0.000081,105.216068,0.588992,0.601723,4.572081,855.502967,-3.369315,329902840.802181,-1069749760.271291,1412610.607277
0.350000,105.242922,0.587544,0.601214,-0.000101,0.000000,0.000100,105.242922,0.587544,0.601214,4.752751,855.484643,-3.287404,329902723.553055,-1069749736.841568,1399878.526052
0.355000,105.269686,0.586064,0.600692,-0.000122,0.000000,0.000121,105.269686,0.586064,0.600692,4.936118,855.466046,-3.366851,329902714.091412,-1069750120.267213,1404617.321634
0.360000,105.296411,0.584552,0.600158,-0.000146,0.000000,0.000145,105.296411,0.584552,0.600158,5.122182,855.447175,-3.184239,329902798.273918,-1069750307.492486,1402642.554051
0.365000,105.323083,0.583008,0.599612,-0.000172,-0.000000,0.000171,105.323083,0.583008,0.599612,5.310946,855.428031,-3.360289,329902398.413174,-1069749920.094746,1411996.878790
0.370000,105.349700,0.581434,0.599053,-0.000201,-0.000000,0.000199,105.349700,0.581434,0.599053,5.502408,855.408614,-2.933021,329902402.839063,-1069750529.217594,1397869.885880
0.375000,105.376265,0.579829,0.598483,-0.000231,-0.000000,0.000229,105.376265,0.579829,0.598483,5.696571,855.388923,-3.135775,329902434.718630,-1069749968.287742,1397208.849691
0.380000,105.402769,0.578194,0.597901,-0.000265,-0.000000,0.000262,105.402769,0.578194,0.597901,5.893434,855.368958,-3.286883,329902402.125772,-1069750014.526160,1404552.666027
0.385000,105.429225,0.576531,0.597308,-0.000301,-0.000000,0.000298,105.429225,0.576531,0.597308,6.092998,855.348721,-3.236188,329902849.578873,-1069750243.961400,1397605.131884
0.390000,105.455635,0.574839,0.596705,-0.000339,-0.000000,0.000336,105.455635,0.574839,0.596705,6.295265,855.328209,-3.105337,329902616.952897,-1069749955.390721,1400518.741587
0.395000,105.481985,0.573119,0.596090,-0.000380,-0.000000,0.000376,105.481985,0.573119,0.596090,6.500234,855.307424,-3.115796,329902774.820574,-1069749621.014515,1403263.528508
0.400000,105.508266,0.571373,0.595466,-0.000424,-0.000000,0.000420,105.508266,0.571373,0.595466,6.707906,855.286365,-3.004935,329902560.200927,-1069749963.453695,1410501.320582
0.405000,105.534514,0.569601,0.594832,-0.000470,-0.000000,0.000466,105.534514,0.569601,0.594832,6.918283,855.265032,-3.323148,329902417.947175,-1069749880.208555,1411925.999882
0.410000,105.560687,0.567803,0.594189,-0.000519,-0.000000,0.000514,105.560687,0.567803,0.594189,7.131364,855.243426,-3.119540,329902636.356103,-1069750039.772769,1411022.672976
0.415000,105.586835,0.565981,0.593536,-0.000571,-0.000000,0.000566,105.586835,0.565981,0.593536,7.347150,855.221546,-3.299997,329902457.251788,-1069750081.289027,1400815.080111
0.420000,105.612914,0.564136,0.592875,-0.000625,-0.000000,0.000620,105.612914,0.564136,0.592875,7.565643,855.199391,-3.219049,329902541.224116,-1069750301.122494,1410982.672241
0.425000,105.638926,0.562268,0.592206,-0.000683,-0.000000,0.000677,105.638926,0.562268,0.592206,7.786842,855.176963,-3.121855,329902534.236715,-1069750156.045684,1405823.974170
0.430000,105.664911,0.560378,0.591529,-0.000743,-0.000000,0.000736,105.664911,0.560378,0.591529,8.010749,855.154261,-3.325896,329902657.393395,-1069749820.759927,1412260.713916
0.435000,105.690815,0.558468,0.590844,-0.000807,-0.000000,0.000799,105.690815,0.558468,0.590844,8.237363,855.131284,-3.337531,329902746.803901,-1069749975.279558,1408480.265302
0.440000,105.716692,0.556539,0.590153,-0.000873,-0.000000,0.000865,105.716692,0.556539,0.590153,8.466687,855.108034,-3.182292,329902544.999165,-1069749895.618472,1412228.500111
0.445000,105.742489,0.554591,0.589456,-0.000942,0.000000,0.000933,105.742489,0.554591,0.589456,8.698720,855.084509,-3.338884,329902606.056911,-1069750137.945118,1401358.358481
0.450000,105.768243,0.552626,0.588753,-0.001015,0.000000,0.001005,105.768243,0.552626,0.588753,8.933462,855.060710,-3.247731,329902834.037158,-1069749946.281973,1410511.897723
0.455000,105.805476,0.550645,0.588045,-0.001090,0.000000,0.001079,105.805476,0.550645,0.588045,9.170916,855.036637,-3.208537,329902227.395457,-1069750323.012171,1411431.288918
0.460000,105.864922,0.548649,0.587332,-0.001168,-0.000000,0.001157,105.864922,0.548649,0.587332,9.411081,855.012290,-3.350923,329902707.517163,-1069750305.086231,1411269.423272
0.465000,105.924350,0.546640,0.586615,-0.001250,0.000000,0.001238,105.924350,0.546640,0.586615,9.653960,854.987668,-3.026594,329902639.013043,-1069750115.644914,1402169.857562
0.470000,105.983752,0.544618,0.585894,-0.001335,0.000000,0.001322,105.983752,0.544618,0.585894,9.899553,854.962771,-3.119825,329902595.198133,-1069750566.180807,1407564.072524
0.475000,106.043114,0.542585,0.585171,-0.001422,0.000000,0.001408,106.043114,0.542585,0.585171,10.147862,854.937600,-3.122267,329902504.582656,-1069750060.353935,1418497.627843
0.480000,106.102439,0.540542,0.584445,-0.001513,0.000000,0.001499,106.102439,0.540542,0.584445,10.398889,854.912153,-3.092656,329902698.183146,-1069749902.238683,1407949.524843
0.485000,106.161753,0.538491,0.583717,-0.001608,0.000000,0.001592,106.161753,0.538491,0.583717,10.652635,854.886432,-3.240841,329902492.316760,-1069749961.545210,1416955.012805
0.490000,106.221039,0.536434,0.582989,-0.001705,0.000000,0.001688,106.221039,0.536434,0.582989,10.909103,854.860436,-3.175881,329902733.499306,-1069749976.011303,1408390.663251
0.495000,106.280290,0.534372,0.582260,-0.001806,0.000000,0.001788,106.280290,0.534372,0.582260,11.168292,854.834164,-3.301774,329902364.174533,-1069750066.788540,1415353.197566
0.500000,106.339493,0.532306,0.581532,-0.001910,0.000000,0.001890,106.339493,0.532306,0.581532,11.430205,854.807617,-3.197318,329902710.034987,-1069750618.152647,1419159.187616
0.505000,106.398713,0.530238,0.580805,-0.002017,0.000000,0.001996,106.398713,0.530238,0.580805,11.694844,854.780794,-3.079896,329902487.178139,-1069750355.328578,1412522.234659
0.510000,106.457894,0.528170,0.580080,-0.002127,0.000000,0.002105,106.457894,0.528170,0.580080,11.962210,854.753695,-3.351014,329902492.191739,-1069750150.541283,1416871.100724
0.515000,106.517038,0.526104,0.579357,-0.002241,0.000000,0.002218,106.517038,0.526104,0.579357,12.232303,854.726321,-3.294357,329902749.195686,-1069750246.307089,1415642.349899
0.520000,106.576144,0.524041,0.578638,-0.002358,0.000000,0.002333,106.576144,0.524041,0.578638,12.505127,854.698671,-3.244292,329902933.545286,-1069750133.088234,1411126.465517
0.525000,106.635211,0.521984,0.577923,-0.002478,0.000000,0.002452,106.635211,0.521984,0.577923,12.780683,854.670745,-3.333140,329902961.807325,-1069749840.976662,1413014.156320
0.530000,106.694241,0.519933,0.577213,-0.002601,0.000000,0.002574,106.694241,0.519933,0.577213,13.058971,854.642542,-3.323749,329902587.842141,-1069750374.575099,1409140.410203
0.535000,106.753252,0.517893,0.576510,-0.002728,0.000000,0.002699,106.753252,0.517893,0.576510,13.339993,854.614063,-3.309432,329902641.091119,-1069750074.172152,1407084.071852
0.540000,106.812266,0.515863,0.575814,-0.002858,0.000000,0.002828,106.812266,0.515863,0.575814,13.623752,854.585308,-3.233890,329902738.763317,-1069749774.302074,1412461.356152
0.545000,106.871250,0.513846,0.575125,-0.002991,0.000000,0.002959,106.871250,0.513846,0.575125,13.910248,854.556276,-3.341109,329902604.114284,-1069749536.787190,1410211.638758
0.550000,106.930195,0.511845,0.574445,-0.003127,0.000000,0.003094,106.930195,0.511845,0.574445,14.199483,854.526967,-3.228730,329903100.331003,-1069750025.650792,1409449.906513
0.555000,106.989094,0.509861,0.573774,-0.003267,0.000000,0.003232,106.989094,0.509861,0.573774,14.491459,854.497382,-3.233147,329902822.937991,-1069750055.635479,1425164.011442
0.560000,107.047942,0.507896,0.573114,-0.003409,0.000000,0.003373,107.047942,0.507896,0.573114,14.786176,854.467519,-3.222761,329902825.110177,-1069749856.186412,1417632.586520
0.565000,107.106772,0.505954,0.572466,-0.003555,0.000000,0.003517,107.106772,0.505954,0.572466,15.083637,854.437379,-3.423756,329902654.458586,-1069749941.251244,1419541.865218
0.570000,107.165602,0.504037,0.571831,-0.003704,0.000000,0.003664,107.165602,0.504037,0.571831,15.383843,854.406962,-3.234232,329902800.335489,-1069749934.588565,1418506.431176
0.575000,107.224410,0.502146,0.571209,-0.003856,0.000000,0.003814,107.224410,0.502146,0.571209,15.686796,854.376268,-3.269101,329902591.686102,-1069750204.624317,1415843.613610
0.580000,107.283180,0.500284,0.570602,-0.004011,0.000000,0.003968,107.283180,0.500284,0.570602,15.992496,854.345296,-3.266714,329902472.060044,-1069749691.597452,1410318.445542
0.585000,107.341919,0.498453,0.570011,-0.004169,0.000000,0.004124,107.341919,0.498453,0.570011,16.300946,854.314047,-3.378572,329902501.371507,-1069749731.200136,1416600.719364
0.590000,107.400605,0.496656,0.569437,-0.004331,0.000000,0.004283,107.400605,0.496656,0.569437,16.612147,854.282519,-3.243941,329902638.797792,-1069749632.462806,1417168.978042
0.595000,107.459253,0.494896,0.568880,-0.004495,0.000000,0.004445,107.459253,0.494896,0.568880,16.926101,854.250714,-3.184786,329902408.502360,-1069749928.410587,1423101.609181
0.600000,107.517886,0.493176,0.568344,-0.004662,0.000000,0.004610,107.517886,0.493176,0.568344,17.242808,854.218631,-3.326115,329902669.273601,-1069750194.536809,1417956.300877
0.605000,107.576526,0.491497,0.567827,-0.004831,0.000000,0.004777,107.576526,0.491497,0.567827,17.562272,854.186269,-3.381415,329902636.577790,-1069749928.316591,1413401.581753
0.610000,107.635128,0.489862,0.567331,-0.005004,0.000000,0.004948,107.635128,0.489862,0.567331,17.884492,854.153630,-3.348853,329902770.244519,-1069749808.624963,1407069.154969
0.615000,107.693692,0.488274,0.566858,-0.005179,0.000000,0.005121,107.693692,0.488274,0.566858,18.209470,854.120712,-3.145015,329902493.133307,-1069749928.550531,1420146.924517
0.620000,107.752217,0.486735,0.566409,-0.005357,0.000000,0.005296,107.752217,0.486735,0.566409,18.537209,854.087515,-3.424693,329902760.273526,-1069750092.779850,1418603.932731
0.625000,107.810704,0.485250,0.565984,-0.005538,0.000000,0.005475,107.810704,0.485250,0.565984,18.867709,854.054040,-3.192984,329902649.290613,-1069750122.417411,1416709.262831
0.630000,107.869153,0.483820,0.565586,-0.005721,0.000000,0.005655,107.869153,0.483820,0.565586,19.200972,854.020286,-3.208794,329902735.245587,-1069750267.496330,1418911.230787
0.635000,107.927598,0.482449,0.565217,-0.005906,0.000000,0.005838,107.927598,0.482449,0.565217,19.537000,853.986253,-3.316333,329902503.390993,-1069750222.534422,1421367.965914
0.640000,107.986032,0.481138,0.564874,-0.006094,0.000000,0.006023,107.986032,0.481138,0.564874,19.875793,853.951941,-3.413113,329902479.783969,-1069750032.672009,1417740.608830
0.645000,108.044428,0.479891,0.564562,-0.006284,0.000000,0.006211,108.044428,0.479891,0.564562,20.217354,853.917350,-3.304809,329902927.265334,-1069749841.416137,1422956.567839
0.650000,108.102779,0.478711,0.564281,-0.006476,0.000000,0.006401,108.102779,0.478711,0.564281,20.561684,853.882480,-3.313348,329902973.359447,-1069750153.195115,1415041.061051
0.655000,108.161105,0.477600,0.564032,-0.006671,0.000000,0.006592,108.161105,0.477600,0.564032,20.908785,853.847330,-3.157102,329902836.847200,-1069749913.641508,1420964.474182
0.660000,108.219387,0.476563,0.563817,-0.006867,0.000000,0.006786,108.219387,0.476563,0.563817,21.258657,853.811900,-3.359186,329902559.888371,-1069749574.563084,1418054.465145
0.665000,108.277627,0.475602,0.563639,-0.007065,0.000000,0.006981,108.277627,0.475602,0.563639,21.611303,853.776192,-3.319223,329902584.687378,-1069749720.413456,1418843.735584
0.670000,108.335894,0.474719,0.563495,-0.007265,0.000000,0.007179,108.335894,0.474719,0.563495,21.966723,853.740203,-3.305890,329902776.002372,-1069749965.674177,1419432.656392
0.675000,108.394123,0.473918,0.563389,-0.007467,0.000000,0.007377,108.394123,0.473918,0.563389,22.324920,853.703934,-3.251006,329902539.518748,-1069750113.689846,1417008.389116
0.680000,108.452314,0.473201,0.563322,-0.007670,0.000000,0.007578,108.452314,0.473201,0.563322,22.685895,853.667386,-3.564511,329902679.184412,-1069749909.494450,1422485.198261
0.685000,108.510467,0.472571,0.563295,-0.007875,0.000000,0.007779,108.510467,0.472571,0.563295,23.049649,853.630557,-3.441286,329902818.550409,-1069750072.659517,1421964.620975
0.690000,108.568581,0.472033,0.563309,-0.008081,0.000000,0.007982,108.568581,0.472033,0.563309,23.416184,853.593448,-3.192103,329902752.124617,-1069749999.489271,1424731.183046
0.695000,108.626657,0.471587,0.563366,-0.008288,0.000000,0.008186,108.626657,0.471587,0.563366,23.785501,853.556059,-3.336199,329902880.815026,-1069749748.619902,1427743.130916
0.700000,108.684723,0.471241,0.563469,-0.008496,0.000000,0.008391,108.684723,0.471241,0.563469,24.157601,853.518389,-3.345722,329902716.327093,-1069749883.032213,1433442.275025
0.705000,108.742800,0.470992,0.563615,-0.008705,0.000000,0.008597,108.742800,0.470992,0.563615,24.532487,853.480439,-3.181557,329902723.171800,-1069750110.470797,1425124.428031
0.710000,108.800838,0.470846,0.563808,-0.008915,0.000000,0.008804,108.800838,0.470846,0.563808,24.910160,853.442208,-3.268323,329902890.640686,-1069749936.840691,1426129.827071
0.715000,108.858845,0.470804,0.564048,-0.009125,0.000000,0.009011,108.858845,0.470804,0.564048,25.290621,853.403696,-3.355769,329902781.852486,-1069749957.046128,1417483.213429
0.720000,108.916800,0.470871,0.564337,-0.009336,0.000000,0.009219,108.916800,0.470871,0.564337,25.673871,853.364903,-3.488799,329902976.574807,-1069750140.848406,1421816.951580
0.725000,108.974724,0.471049,0.564677,-0.009547,0.000000,0.009427,108.974724,0.471049,0.564677,26.059913,853.325829,-3.263897,329902772.126056,-1069749667.421142,1416412.399411
0.730000,109.032609,0.471341,0.565068,-0.009759,0.000000,0.009635,109.032609,0.471341,0.565068,26.448747,853.286474,-3.229293,329902539.666253,-1069750193.259935,1427043.076427
0.735000,109.090456,0.471750,0.565512,-0.009970,0.000000,0.009843,109.090456,0.471750,0.565512,26.840375,853.246837,-3.252488,329902826.010962,-1069749895.690220,1422278.656284
0.740000,109.148258,0.472278,0.566009,-0.010181,0.000000,0.010051,109.148258,0.472278,0.566009,27.234799,853.206919,-3.494829,329902817.905809,-1069749981.751478,1425383.634663
0.745000,109.206019,0.472931,0.566565,-0.010392,0.000000,0.010258,109.206019,0.472931,0.566565,27.632019,853.166720,-3.443021,329902941.205439,-1069750154.665335,1428971.108551
0.750000,109.263843,0.473706,0.567173,-0.010602,0.000000,0.010465,109.263843,0.473706,0.567173,28.032038,853.126239,-3.451320,329902834.776382,-1069750289.550860,1426125.891031
0.755000,109.321629,0.474608,0.567839,-0.010812,-0.000000,0.010671,109.321629,0.474608,0.567839,28.434857,853.085476,-3.234521,329902978.988244,-1069749849.905640,1433406.845786
0.760000,109.379376,0.475640,0.568563,-0.011021,-0.000000,0.010877,109.379376,0.475640,0.568563,28.840476,853.044431,-3.398719,329902875.584480,-1069750362.977487,1419214.771156
